method,item_key,selected_count,selection_prob
reservoir,2025-06-25|NVDA,2,0.004
reservoir,2025-06-25|ORCL,1,0.002
reservoir,2025-06-26|AAPL,6,0.012
reservoir,2025-06-26|AMD,5,0.01
reservoir,2025-06-26|ASML,3,0.006
reservoir,2025-06-26|INTC,2,0.004
reservoir,2025-06-26|META,1,0.002
reservoir,2025-06-26|MSFT,2,0.004
reservoir,2025-06-26|NVDA,2,0.004
reservoir,2025-06-26|ORCL,3,0.006
reservoir,2025-06-27|AAPL,3,0.006
reservoir,2025-06-27|AMD,3,0.006
reservoir,2025-06-27|ASML,3,0.006
reservoir,2025-06-27|INTC,3,0.006
reservoir,2025-06-27|META,3,0.006
reservoir,2025-06-27|MSFT,3,0.006
reservoir,2025-06-27|NVDA,4,0.008
reservoir,2025-06-27|ORCL,3,0.006
reservoir,2025-06-30|AAPL,4,0.008
reservoir,2025-06-30|AMD,3,0.006
reservoir,2025-06-30|ASML,3,0.006
reservoir,2025-06-30|INTC,1,0.002
reservoir,2025-06-30|META,2,0.004
reservoir,2025-06-30|MSFT,3,0.006
reservoir,2025-06-30|NVDA,2,0.004
reservoir,2025-06-30|ORCL,4,0.008
reservoir,2025-07-01|AAPL,3,0.006
reservoir,2025-07-01|AMD,3,0.006
reservoir,2025-07-01|ASML,4,0.008
reservoir,2025-07-01|INTC,1,0.002
reservoir,2025-07-01|META,4,0.008
reservoir,2025-07-01|MSFT,2,0.004
reservoir,2025-07-01|NVDA,1,0.002
reservoir,2025-07-01|ORCL,4,0.008
reservoir,2025-07-02|AAPL,2,0.004
reservoir,2025-07-02|AMD,7,0.014
reservoir,2025-07-02|ASML,2,0.004
reservoir,2025-07-02|INTC,1,0.002
reservoir,2025-07-02|META,0,0.0
reservoir,2025-07-02|MSFT,3,0.006
reservoir,2025-07-02|NVDA,2,0.004
reservoir,2025-07-02|ORCL,2,0.004
reservoir,2025-07-03|AAPL,4,0.008
reservoir,2025-07-03|AMD,4,0.008
reservoir,2025-07-03|ASML,4,0.008
reservoir,2025-07-03|INTC,5,0.01
reservoir,2025-07-03|META,3,0.006
reservoir,2025-07-03|MSFT,1,0.002
reservoir,2025-07-03|NVDA,4,0.008
reservoir,2025-07-03|ORCL,2,0.004
reservoir,2025-07-07|AAPL,3,0.006
reservoir,2025-07-07|AMD,1,0.002
reservoir,2025-07-07|ASML,5,0.01
reservoir,2025-07-07|INTC,1,0.002
reservoir,2025-07-07|META,5,0.01
reservoir,2025-07-07|MSFT,3,0.006
reservoir,2025-07-07|NVDA,3,0.006
reservoir,2025-07-07|ORCL,1,0.002
reservoir,2025-07-08|AAPL,5,0.01
reservoir,2025-07-08|AMD,3,0.006
reservoir,2025-07-08|ASML,3,0.006
reservoir,2025-07-08|INTC,1,0.002
reservoir,2025-07-08|META,0,0.0
reservoir,2025-07-08|MSFT,2,0.004
reservoir,2025-07-08|NVDA,2,0.004
reservoir,2025-07-08|ORCL,6,0.012
reservoir,2025-07-09|AAPL,2,0.004
reservoir,2025-07-09|AMD,1,0.002
reservoir,2025-07-09|ASML,2,0.004
reservoir,2025-07-09|INTC,0,0.0
reservoir,2025-07-09|META,2,0.004
reservoir,2025-07-09|MSFT,1,0.002
reservoir,2025-07-09|NVDA,2,0.004
reservoir,2025-07-09|ORCL,5,0.01
reservoir,2025-07-10|AAPL,4,0.008
reservoir,2025-07-10|AMD,0,0.0
reservoir,2025-07-10|ASML,4,0.008
reservoir,2025-07-10|INTC,2,0.004
reservoir,2025-07-10|META,5,0.01
reservoir,2025-07-10|MSFT,2,0.004
reservoir,2025-07-10|NVDA,2,0.004
reservoir,2025-07-10|ORCL,2,0.004
reservoir,2025-07-11|AAPL,2,0.004
reservoir,2025-07-11|AMD,3,0.006
reservoir,2025-07-11|ASML,3,0.006
reservoir,2025-07-11|INTC,3,0.006
reservoir,2025-07-11|META,2,0.004
reservoir,2025-07-11|MSFT,2,0.004
reservoir,2025-07-11|NVDA,0,0.0
reservoir,2025-07-11|ORCL,2,0.004
reservoir,2025-07-14|AAPL,4,0.008
reservoir,2025-07-14|AMD,3,0.006
reservoir,2025-07-14|ASML,1,0.002
reservoir,2025-07-14|INTC,2,0.004
reservoir,2025-07-14|META,1,0.002
reservoir,2025-07-14|MSFT,2,0.004
reservoir,2025-07-14|NVDA,0,0.0
reservoir,2025-07-14|ORCL,3,0.006
reservoir,2025-07-15|AAPL,3,0.006
reservoir,2025-07-15|AMD,1,0.002
reservoir,2025-07-15|ASML,4,0.008
reservoir,2025-07-15|INTC,1,0.002
reservoir,2025-07-15|META,4,0.008
reservoir,2025-07-15|MSFT,1,0.002
reservoir,2025-07-15|NVDA,2,0.004
reservoir,2025-07-15|ORCL,2,0.004
reservoir,2025-07-16|AAPL,4,0.008
reservoir,2025-07-16|AMD,2,0.004
reservoir,2025-07-16|ASML,2,0.004
reservoir,2025-07-16|INTC,1,0.002
reservoir,2025-07-16|META,4,0.008
reservoir,2025-07-16|MSFT,4,0.008
reservoir,2025-07-16|NVDA,1,0.002
reservoir,2025-07-16|ORCL,2,0.004
reservoir,2025-07-17|AAPL,2,0.004
reservoir,2025-07-17|AMD,3,0.006
reservoir,2025-07-17|ASML,5,0.01
reservoir,2025-07-17|INTC,2,0.004
reservoir,2025-07-17|META,1,0.002
reservoir,2025-07-17|MSFT,3,0.006
reservoir,2025-07-17|NVDA,3,0.006
reservoir,2025-07-17|ORCL,3,0.006
reservoir,2025-07-18|AAPL,7,0.014
reservoir,2025-07-18|AMD,2,0.004
reservoir,2025-07-18|ASML,4,0.008
reservoir,2025-07-18|INTC,4,0.008
reservoir,2025-07-18|META,2,0.004
reservoir,2025-07-18|MSFT,3,0.006
reservoir,2025-07-18|NVDA,5,0.01
reservoir,2025-07-18|ORCL,2,0.004
reservoir,2025-07-21|AAPL,3,0.006
reservoir,2025-07-21|AMD,5,0.01
reservoir,2025-07-21|ASML,0,0.0
reservoir,2025-07-21|INTC,0,0.0
reservoir,2025-07-21|META,2,0.004
reservoir,2025-07-21|MSFT,1,0.002
reservoir,2025-07-21|NVDA,2,0.004
reservoir,2025-07-21|ORCL,4,0.008
reservoir,2025-07-22|AAPL,3,0.006
reservoir,2025-07-22|AMD,2,0.004
reservoir,2025-07-22|ASML,2,0.004
reservoir,2025-07-22|INTC,1,0.002
reservoir,2025-07-22|META,2,0.004
reservoir,2025-07-22|MSFT,1,0.002
reservoir,2025-07-22|NVDA,5,0.01
reservoir,2025-07-22|ORCL,3,0.006
reservoir,2025-07-23|AAPL,6,0.012
reservoir,2025-07-23|AMD,1,0.002
reservoir,2025-07-23|ASML,5,0.01
reservoir,2025-07-23|INTC,3,0.006
reservoir,2025-07-23|META,3,0.006
reservoir,2025-07-23|MSFT,2,0.004
reservoir,2025-07-23|NVDA,0,0.0
reservoir,2025-07-23|ORCL,2,0.004
reservoir,2025-07-24|AAPL,1,0.002
reservoir,2025-07-24|AMD,3,0.006
reservoir,2025-07-24|ASML,5,0.01
reservoir,2025-07-24|INTC,3,0.006
reservoir,2025-07-24|META,2,0.004
reservoir,2025-07-24|MSFT,3,0.006
reservoir,2025-07-24|NVDA,6,0.012
reservoir,2025-07-24|ORCL,2,0.004
reservoir,2025-07-25|AAPL,0,0.0
reservoir,2025-07-25|AMD,3,0.006
reservoir,2025-07-25|ASML,1,0.002
reservoir,2025-07-25|INTC,3,0.006
reservoir,2025-07-25|META,0,0.0
reservoir,2025-07-25|MSFT,3,0.006
reservoir,2025-07-25|NVDA,1,0.002
reservoir,2025-07-25|ORCL,1,0.002
reservoir,2025-07-28|AAPL,6,0.012
reservoir,2025-07-28|AMD,5,0.01
reservoir,2025-07-28|ASML,4,0.008
reservoir,2025-07-28|INTC,1,0.002
reservoir,2025-07-28|META,2,0.004
reservoir,2025-07-28|MSFT,1,0.002
reservoir,2025-07-28|NVDA,2,0.004
reservoir,2025-07-28|ORCL,3,0.006
reservoir,2025-07-29|AAPL,7,0.014
reservoir,2025-07-29|AMD,3,0.006
reservoir,2025-07-29|ASML,2,0.004
reservoir,2025-07-29|INTC,3,0.006
reservoir,2025-07-29|META,2,0.004
reservoir,2025-07-29|MSFT,0,0.0
reservoir,2025-07-29|NVDA,1,0.002
reservoir,2025-07-29|ORCL,0,0.0
reservoir,2025-07-30|AAPL,1,0.002
reservoir,2025-07-30|AMD,3,0.006
reservoir,2025-07-30|ASML,2,0.004
reservoir,2025-07-30|INTC,1,0.002
reservoir,2025-07-30|META,1,0.002
reservoir,2025-07-30|MSFT,3,0.006
reservoir,2025-07-30|NVDA,4,0.008
reservoir,2025-07-30|ORCL,3,0.006
reservoir,2025-07-31|AAPL,3,0.006
reservoir,2025-07-31|AMD,4,0.008
reservoir,2025-07-31|ASML,3,0.006
reservoir,2025-07-31|INTC,4,0.008
reservoir,2025-07-31|META,1,0.002
reservoir,2025-07-31|MSFT,2,0.004
reservoir,2025-07-31|NVDA,1,0.002
reservoir,2025-07-31|ORCL,4,0.008
reservoir,2025-08-01|AAPL,4,0.008
reservoir,2025-08-01|AMD,5,0.01
reservoir,2025-08-01|ASML,3,0.006
reservoir,2025-08-01|INTC,0,0.0
reservoir,2025-08-01|META,0,0.0
reservoir,2025-08-01|MSFT,2,0.004
reservoir,2025-08-01|NVDA,0,0.0
reservoir,2025-08-01|ORCL,4,0.008
reservoir,2025-08-04|AAPL,3,0.006
reservoir,2025-08-04|AMD,1,0.002
reservoir,2025-08-04|ASML,1,0.002
reservoir,2025-08-04|INTC,5,0.01
reservoir,2025-08-04|META,2,0.004
reservoir,2025-08-04|MSFT,0,0.0
reservoir,2025-08-04|NVDA,1,0.002
reservoir,2025-08-04|ORCL,0,0.0
reservoir,2025-08-05|AAPL,2,0.004
reservoir,2025-08-05|AMD,3,0.006
reservoir,2025-08-05|ASML,3,0.006
reservoir,2025-08-05|INTC,2,0.004
reservoir,2025-08-05|META,2,0.004
reservoir,2025-08-05|MSFT,3,0.006
reservoir,2025-08-05|NVDA,1,0.002
reservoir,2025-08-05|ORCL,4,0.008
reservoir,2025-08-06|AAPL,0,0.0
reservoir,2025-08-06|AMD,2,0.004
reservoir,2025-08-06|ASML,4,0.008
reservoir,2025-08-06|INTC,3,0.006
reservoir,2025-08-06|META,3,0.006
reservoir,2025-08-06|MSFT,6,0.012
reservoir,2025-08-06|NVDA,0,0.0
reservoir,2025-08-06|ORCL,1,0.002
reservoir,2025-08-07|AAPL,2,0.004
reservoir,2025-08-07|AMD,2,0.004
reservoir,2025-08-07|ASML,0,0.0
reservoir,2025-08-07|INTC,1,0.002
reservoir,2025-08-07|META,3,0.006
reservoir,2025-08-07|MSFT,3,0.006
reservoir,2025-08-07|NVDA,3,0.006
reservoir,2025-08-07|ORCL,5,0.01
reservoir,2025-08-08|AAPL,6,0.012
reservoir,2025-08-08|AMD,2,0.004
reservoir,2025-08-08|ASML,5,0.01
reservoir,2025-08-08|INTC,3,0.006
reservoir,2025-08-08|META,3,0.006
reservoir,2025-08-08|MSFT,3,0.006
reservoir,2025-08-08|NVDA,5,0.01
reservoir,2025-08-08|ORCL,0,0.0
reservoir,2025-08-11|AAPL,4,0.008
reservoir,2025-08-11|AMD,4,0.008
reservoir,2025-08-11|ASML,1,0.002
reservoir,2025-08-11|INTC,4,0.008
reservoir,2025-08-11|META,3,0.006
reservoir,2025-08-11|MSFT,3,0.006
reservoir,2025-08-11|NVDA,1,0.002
reservoir,2025-08-11|ORCL,1,0.002
reservoir,2025-08-12|AAPL,0,0.0
reservoir,2025-08-12|AMD,2,0.004
reservoir,2025-08-12|ASML,4,0.008
reservoir,2025-08-12|INTC,2,0.004
reservoir,2025-08-12|META,5,0.01
reservoir,2025-08-12|MSFT,4,0.008
reservoir,2025-08-12|NVDA,3,0.006
reservoir,2025-08-12|ORCL,3,0.006
reservoir,2025-08-13|AAPL,3,0.006
reservoir,2025-08-13|AMD,2,0.004
reservoir,2025-08-13|ASML,1,0.002
reservoir,2025-08-13|INTC,1,0.002
reservoir,2025-08-13|META,2,0.004
reservoir,2025-08-13|MSFT,1,0.002
reservoir,2025-08-13|NVDA,1,0.002
reservoir,2025-08-13|ORCL,1,0.002
reservoir,2025-08-14|AAPL,0,0.0
reservoir,2025-08-14|AMD,3,0.006
reservoir,2025-08-14|ASML,4,0.008
reservoir,2025-08-14|INTC,4,0.008
reservoir,2025-08-14|META,1,0.002
reservoir,2025-08-14|MSFT,0,0.0
reservoir,2025-08-14|NVDA,2,0.004
reservoir,2025-08-14|ORCL,3,0.006
reservoir,2025-08-15|AAPL,3,0.006
reservoir,2025-08-15|AMD,1,0.002
reservoir,2025-08-15|ASML,2,0.004
reservoir,2025-08-15|INTC,3,0.006
reservoir,2025-08-15|META,2,0.004
reservoir,2025-08-15|MSFT,1,0.002
reservoir,2025-08-15|NVDA,6,0.012
reservoir,2025-08-15|ORCL,0,0.0
reservoir,2025-08-18|AAPL,2,0.004
reservoir,2025-08-18|AMD,4,0.008
reservoir,2025-08-18|ASML,1,0.002
reservoir,2025-08-18|INTC,4,0.008
reservoir,2025-08-18|META,4,0.008
reservoir,2025-08-18|MSFT,2,0.004
reservoir,2025-08-18|NVDA,4,0.008
reservoir,2025-08-18|ORCL,3,0.006
reservoir,2025-08-19|AAPL,2,0.004
reservoir,2025-08-19|AMD,1,0.002
reservoir,2025-08-19|ASML,1,0.002
reservoir,2025-08-19|INTC,1,0.002
reservoir,2025-08-19|META,1,0.002
reservoir,2025-08-19|MSFT,2,0.004
reservoir,2025-08-19|NVDA,2,0.004
reservoir,2025-08-19|ORCL,1,0.002
reservoir,2025-08-20|AAPL,1,0.002
reservoir,2025-08-20|AMD,3,0.006
reservoir,2025-08-20|ASML,2,0.004
reservoir,2025-08-20|INTC,2,0.004
reservoir,2025-08-20|META,7,0.014
reservoir,2025-08-20|MSFT,4,0.008
reservoir,2025-08-20|NVDA,2,0.004
reservoir,2025-08-20|ORCL,3,0.006
reservoir,2025-08-21|AAPL,3,0.006
reservoir,2025-08-21|AMD,3,0.006
reservoir,2025-08-21|ASML,2,0.004
reservoir,2025-08-21|INTC,1,0.002
reservoir,2025-08-21|META,3,0.006
reservoir,2025-08-21|MSFT,1,0.002
reservoir,2025-08-21|NVDA,1,0.002
reservoir,2025-08-21|ORCL,3,0.006
reservoir,2025-08-22|AAPL,4,0.008
reservoir,2025-08-22|AMD,0,0.0
reservoir,2025-08-22|ASML,3,0.006
reservoir,2025-08-22|INTC,4,0.008
reservoir,2025-08-22|META,0,0.0
reservoir,2025-08-22|MSFT,2,0.004
reservoir,2025-08-22|NVDA,2,0.004
reservoir,2025-08-22|ORCL,2,0.004
reservoir,2025-08-25|AAPL,4,0.008
reservoir,2025-08-25|AMD,3,0.006
reservoir,2025-08-25|ASML,3,0.006
reservoir,2025-08-25|INTC,7,0.014
reservoir,2025-08-25|META,1,0.002
reservoir,2025-08-25|MSFT,2,0.004
reservoir,2025-08-25|NVDA,2,0.004
reservoir,2025-08-25|ORCL,3,0.006
reservoir,2025-08-26|AAPL,5,0.01
reservoir,2025-08-26|AMD,3,0.006
reservoir,2025-08-26|ASML,2,0.004
reservoir,2025-08-26|INTC,3,0.006
reservoir,2025-08-26|META,2,0.004
reservoir,2025-08-26|MSFT,1,0.002
reservoir,2025-08-26|NVDA,1,0.002
reservoir,2025-08-26|ORCL,2,0.004
reservoir,2025-08-27|AAPL,2,0.004
reservoir,2025-08-27|AMD,3,0.006
reservoir,2025-08-27|ASML,4,0.008
reservoir,2025-08-27|INTC,3,0.006
reservoir,2025-08-27|META,2,0.004
reservoir,2025-08-27|MSFT,3,0.006
reservoir,2025-08-27|NVDA,3,0.006
reservoir,2025-08-27|ORCL,6,0.012
reservoir,2025-08-28|AAPL,1,0.002
reservoir,2025-08-28|AMD,5,0.01
reservoir,2025-08-28|ASML,1,0.002
reservoir,2025-08-28|INTC,2,0.004
reservoir,2025-08-28|META,4,0.008
reservoir,2025-08-28|MSFT,3,0.006
reservoir,2025-08-28|NVDA,0,0.0
reservoir,2025-08-28|ORCL,2,0.004
reservoir,2025-08-29|AAPL,2,0.004
reservoir,2025-08-29|AMD,0,0.0
reservoir,2025-08-29|ASML,5,0.01
reservoir,2025-08-29|INTC,1,0.002
reservoir,2025-08-29|META,4,0.008
reservoir,2025-08-29|MSFT,3,0.006
reservoir,2025-08-29|NVDA,2,0.004
reservoir,2025-08-29|ORCL,3,0.006
reservoir,2025-09-02|AAPL,3,0.006
reservoir,2025-09-02|AMD,2,0.004
reservoir,2025-09-02|ASML,1,0.002
reservoir,2025-09-02|INTC,2,0.004
reservoir,2025-09-02|META,3,0.006
reservoir,2025-09-02|MSFT,3,0.006
reservoir,2025-09-02|NVDA,1,0.002
reservoir,2025-09-02|ORCL,2,0.004
reservoir,2025-09-03|AAPL,3,0.006
reservoir,2025-09-03|AMD,3,0.006
reservoir,2025-09-03|ASML,3,0.006
reservoir,2025-09-03|INTC,2,0.004
reservoir,2025-09-03|META,3,0.006
reservoir,2025-09-03|MSFT,2,0.004
reservoir,2025-09-03|NVDA,6,0.012
reservoir,2025-09-03|ORCL,0,0.0
reservoir,2025-09-04|AAPL,1,0.002
reservoir,2025-09-04|AMD,3,0.006
reservoir,2025-09-04|ASML,1,0.002
reservoir,2025-09-04|INTC,4,0.008
reservoir,2025-09-04|META,2,0.004
reservoir,2025-09-04|MSFT,2,0.004
reservoir,2025-09-04|NVDA,2,0.004
reservoir,2025-09-04|ORCL,0,0.0
reservoir,2025-09-05|AAPL,3,0.006
reservoir,2025-09-05|AMD,4,0.008
reservoir,2025-09-05|ASML,1,0.002
reservoir,2025-09-05|INTC,3,0.006
reservoir,2025-09-05|META,1,0.002
reservoir,2025-09-05|MSFT,1,0.002
reservoir,2025-09-05|NVDA,4,0.008
reservoir,2025-09-05|ORCL,2,0.004
reservoir,2025-09-08|AAPL,4,0.008
reservoir,2025-09-08|AMD,2,0.004
reservoir,2025-09-08|ASML,6,0.012
reservoir,2025-09-08|INTC,0,0.0
reservoir,2025-09-08|META,2,0.004
reservoir,2025-09-08|MSFT,2,0.004
reservoir,2025-09-08|NVDA,3,0.006
reservoir,2025-09-08|ORCL,0,0.0
reservoir,2025-09-09|AAPL,4,0.008
reservoir,2025-09-09|AMD,3,0.006
reservoir,2025-09-09|ASML,0,0.0
reservoir,2025-09-09|INTC,1,0.002
reservoir,2025-09-09|META,0,0.0
reservoir,2025-09-09|MSFT,4,0.008
reservoir,2025-09-09|NVDA,1,0.002
reservoir,2025-09-09|ORCL,5,0.01
reservoir,2025-09-10|AAPL,4,0.008
reservoir,2025-09-10|AMD,3,0.006
reservoir,2025-09-10|ASML,4,0.008
reservoir,2025-09-10|INTC,0,0.0
reservoir,2025-09-10|META,2,0.004
reservoir,2025-09-10|MSFT,3,0.006
reservoir,2025-09-10|NVDA,3,0.006
reservoir,2025-09-10|ORCL,1,0.002
reservoir,2025-09-11|AAPL,4,0.008
reservoir,2025-09-11|AMD,1,0.002
reservoir,2025-09-11|ASML,3,0.006
reservoir,2025-09-11|INTC,3,0.006
reservoir,2025-09-11|META,3,0.006
reservoir,2025-09-11|MSFT,2,0.004
reservoir,2025-09-11|NVDA,0,0.0
reservoir,2025-09-11|ORCL,1,0.002
reservoir,2025-09-12|AAPL,5,0.01
reservoir,2025-09-12|AMD,2,0.004
reservoir,2025-09-12|ASML,3,0.006
reservoir,2025-09-12|INTC,4,0.008
reservoir,2025-09-12|META,4,0.008
reservoir,2025-09-12|MSFT,0,0.0
reservoir,2025-09-12|NVDA,2,0.004
reservoir,2025-09-12|ORCL,1,0.002
reservoir,2025-09-15|AAPL,1,0.002
reservoir,2025-09-15|AMD,4,0.008
reservoir,2025-09-15|ASML,5,0.01
reservoir,2025-09-15|INTC,4,0.008
reservoir,2025-09-15|META,4,0.008
reservoir,2025-09-15|MSFT,1,0.002
reservoir,2025-09-15|NVDA,1,0.002
reservoir,2025-09-15|ORCL,0,0.0
reservoir,2025-09-16|AAPL,2,0.004
reservoir,2025-09-16|AMD,4,0.008
reservoir,2025-09-16|ASML,0,0.0
reservoir,2025-09-16|INTC,2,0.004
reservoir,2025-09-16|META,4,0.008
reservoir,2025-09-16|MSFT,0,0.0
reservoir,2025-09-16|NVDA,2,0.004
reservoir,2025-09-16|ORCL,1,0.002
reservoir,2025-09-17|AAPL,2,0.004
reservoir,2025-09-17|AMD,0,0.0
reservoir,2025-09-17|ASML,2,0.004
reservoir,2025-09-17|INTC,3,0.006
reservoir,2025-09-17|META,3,0.006
reservoir,2025-09-17|MSFT,1,0.002
reservoir,2025-09-17|NVDA,3,0.006
reservoir,2025-09-17|ORCL,2,0.004
reservoir,2025-09-18|AAPL,3,0.006
reservoir,2025-09-18|AMD,4,0.008
reservoir,2025-09-18|ASML,4,0.008
reservoir,2025-09-18|INTC,2,0.004
reservoir,2025-09-18|META,1,0.002
reservoir,2025-09-18|MSFT,3,0.006
reservoir,2025-09-18|NVDA,3,0.006
reservoir,2025-09-18|ORCL,3,0.006
reservoir,2025-09-19|AAPL,3,0.006
reservoir,2025-09-19|AMD,3,0.006
reservoir,2025-09-19|ASML,5,0.01
reservoir,2025-09-19|INTC,1,0.002
reservoir,2025-09-19|META,4,0.008
reservoir,2025-09-19|MSFT,2,0.004
reservoir,2025-09-19|NVDA,0,0.0
reservoir,2025-09-19|ORCL,5,0.01
reservoir,2025-09-22|AAPL,1,0.002
reservoir,2025-09-22|AMD,3,0.006
reservoir,2025-09-22|ASML,1,0.002
reservoir,2025-09-22|INTC,4,0.008
reservoir,2025-09-22|META,0,0.0
reservoir,2025-09-22|MSFT,3,0.006
reservoir,2025-09-22|NVDA,0,0.0
reservoir,2025-09-22|ORCL,6,0.012
reservoir,2025-09-23|AAPL,2,0.004
reservoir,2025-09-23|AMD,2,0.004
reservoir,2025-09-23|ASML,4,0.008
reservoir,2025-09-23|INTC,0,0.0
reservoir,2025-09-23|META,1,0.002
reservoir,2025-09-23|MSFT,1,0.002
reservoir,2025-09-23|NVDA,5,0.01
reservoir,2025-09-23|ORCL,3,0.006
reservoir,2025-09-24|AAPL,5,0.01
reservoir,2025-09-24|AMD,3,0.006
reservoir,2025-09-24|ASML,3,0.006
reservoir,2025-09-24|INTC,1,0.002
reservoir,2025-09-24|META,2,0.004
reservoir,2025-09-24|MSFT,2,0.004
reservoir,2025-09-24|NVDA,2,0.004
reservoir,2025-09-24|ORCL,3,0.006
reservoir,2025-09-25|AAPL,2,0.004
reservoir,2025-09-25|AMD,2,0.004
reservoir,2025-09-25|ASML,0,0.0
reservoir,2025-09-25|INTC,5,0.01
reservoir,2025-09-25|META,1,0.002
reservoir,2025-09-25|MSFT,2,0.004
reservoir,2025-09-25|NVDA,0,0.0
reservoir,2025-09-25|ORCL,2,0.004
reservoir,2025-09-26|AAPL,2,0.004
reservoir,2025-09-26|AMD,1,0.002
reservoir,2025-09-26|ASML,3,0.006
reservoir,2025-09-26|INTC,2,0.004
reservoir,2025-09-26|META,2,0.004
reservoir,2025-09-26|MSFT,1,0.002
reservoir,2025-09-26|NVDA,3,0.006
reservoir,2025-09-26|ORCL,5,0.01
reservoir,2025-09-29|AAPL,6,0.012
reservoir,2025-09-29|AMD,0,0.0
reservoir,2025-09-29|ASML,2,0.004
reservoir,2025-09-29|INTC,4,0.008
reservoir,2025-09-29|META,5,0.01
reservoir,2025-09-29|MSFT,5,0.01
reservoir,2025-09-29|NVDA,3,0.006
reservoir,2025-09-29|ORCL,6,0.012
reservoir,2025-09-30|AAPL,2,0.004
reservoir,2025-09-30|AMD,1,0.002
reservoir,2025-09-30|ASML,6,0.012
reservoir,2025-09-30|INTC,0,0.0
reservoir,2025-09-30|META,6,0.012
reservoir,2025-09-30|MSFT,3,0.006
reservoir,2025-09-30|NVDA,0,0.0
reservoir,2025-09-30|ORCL,2,0.004
reservoir,2025-10-01|AAPL,3,0.006
reservoir,2025-10-01|AMD,5,0.01
reservoir,2025-10-01|ASML,2,0.004
reservoir,2025-10-01|INTC,5,0.01
reservoir,2025-10-01|META,3,0.006
reservoir,2025-10-01|MSFT,5,0.01
reservoir,2025-10-01|NVDA,3,0.006
reservoir,2025-10-01|ORCL,2,0.004
reservoir,2025-10-02|AAPL,4,0.008
reservoir,2025-10-02|AMD,1,0.002
reservoir,2025-10-02|ASML,2,0.004
reservoir,2025-10-02|INTC,3,0.006
reservoir,2025-10-02|META,2,0.004
reservoir,2025-10-02|MSFT,3,0.006
reservoir,2025-10-02|NVDA,1,0.002
reservoir,2025-10-02|ORCL,3,0.006
reservoir,2025-10-03|AAPL,1,0.002
reservoir,2025-10-03|AMD,1,0.002
reservoir,2025-10-03|ASML,1,0.002
reservoir,2025-10-03|INTC,2,0.004
reservoir,2025-10-03|META,1,0.002
reservoir,2025-10-03|MSFT,4,0.008
reservoir,2025-10-03|NVDA,0,0.0
reservoir,2025-10-03|ORCL,3,0.006
reservoir,2025-10-06|AAPL,3,0.006
reservoir,2025-10-06|AMD,1,0.002
reservoir,2025-10-06|ASML,3,0.006
reservoir,2025-10-06|INTC,3,0.006
reservoir,2025-10-06|META,1,0.002
reservoir,2025-10-06|MSFT,1,0.002
reservoir,2025-10-06|NVDA,1,0.002
reservoir,2025-10-06|ORCL,3,0.006
reservoir,2025-10-07|AAPL,4,0.008
reservoir,2025-10-07|AMD,2,0.004
reservoir,2025-10-07|ASML,2,0.004
reservoir,2025-10-07|INTC,4,0.008
reservoir,2025-10-07|META,2,0.004
reservoir,2025-10-07|MSFT,3,0.006
reservoir,2025-10-07|NVDA,2,0.004
reservoir,2025-10-07|ORCL,5,0.01
reservoir,2025-10-08|AAPL,3,0.006
reservoir,2025-10-08|AMD,5,0.01
reservoir,2025-10-08|ASML,2,0.004
reservoir,2025-10-08|INTC,0,0.0
reservoir,2025-10-08|META,5,0.01
reservoir,2025-10-08|MSFT,2,0.004
reservoir,2025-10-08|NVDA,3,0.006
reservoir,2025-10-08|ORCL,4,0.008
reservoir,2025-10-09|AAPL,3,0.006
reservoir,2025-10-09|AMD,3,0.006
reservoir,2025-10-09|ASML,6,0.012
reservoir,2025-10-09|INTC,4,0.008
reservoir,2025-10-09|META,5,0.01
reservoir,2025-10-09|MSFT,0,0.0
reservoir,2025-10-09|NVDA,7,0.014
reservoir,2025-10-09|ORCL,3,0.006
reservoir,2025-10-10|AAPL,4,0.008
reservoir,2025-10-10|AMD,4,0.008
reservoir,2025-10-10|ASML,3,0.006
reservoir,2025-10-10|INTC,6,0.012
reservoir,2025-10-10|META,3,0.006
reservoir,2025-10-10|MSFT,1,0.002
reservoir,2025-10-10|NVDA,2,0.004
reservoir,2025-10-10|ORCL,5,0.01
reservoir,2025-10-13|AAPL,3,0.006
reservoir,2025-10-13|AMD,4,0.008
reservoir,2025-10-13|ASML,3,0.006
reservoir,2025-10-13|INTC,6,0.012
reservoir,2025-10-13|META,4,0.008
reservoir,2025-10-13|MSFT,2,0.004
reservoir,2025-10-13|NVDA,3,0.006
reservoir,2025-10-13|ORCL,5,0.01
reservoir,2025-10-14|AAPL,3,0.006
reservoir,2025-10-14|AMD,2,0.004
reservoir,2025-10-14|ASML,3,0.006
reservoir,2025-10-14|INTC,3,0.006
reservoir,2025-10-14|META,2,0.004
reservoir,2025-10-14|MSFT,7,0.014
reservoir,2025-10-14|NVDA,5,0.01
reservoir,2025-10-14|ORCL,3,0.006
reservoir,2025-10-15|AAPL,1,0.002
reservoir,2025-10-15|AMD,2,0.004
reservoir,2025-10-15|ASML,1,0.002
reservoir,2025-10-15|INTC,1,0.002
reservoir,2025-10-15|META,3,0.006
reservoir,2025-10-15|MSFT,5,0.01
reservoir,2025-10-15|NVDA,1,0.002
reservoir,2025-10-15|ORCL,3,0.006
reservoir,2025-10-16|AAPL,3,0.006
reservoir,2025-10-16|AMD,3,0.006
